11111212,11111222,11112212,11121112,11121211,11121212,11121221,11121222,11122112,11122211,11122212,11122222,11211212,11212212,11221211,11221212,11222211,12111112,12111211,12111212,12111221,12111222,12112111,12112112,12112122,12112211,12112212,12112221,12112222,12121111,12121112,12121211,12121212,12121221,12121222,12122111,12122112,12122211,12122212,12122222,12211112,12211211,12211212,12211222,12212212,12221112,12221211,12221212,12221221,12221222,12222211,12222212,21111112,21111211,21111212,21112212,21121111,21121112,21121211,21121212,22111211,22111212,22111222,22112112,22112212,22121111,22121112,22121211,22121212,22121222,22122111,22122211,22211211,22221211,22221212,22221222,model
30,0,0,0,36,324,0,0,0,1,0,0,0,0,0,0,0,10,0,144,0,0,0,0,0,0,0,0,0,11,196,150,86,1,0,1,0,4,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZigZag_agent_DiscreteDBN_m0
12,0,0,0,24,244,0,4,0,1,0,0,0,0,0,0,0,13,0,155,0,1,0,0,0,0,0,0,0,26,256,155,101,1,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZigZag_expert_DiscreteDBN_m0
0,0,0,0,0,197,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,99,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FixedSequence_agent_DiscreteDBN_m0
0,0,0,0,0,101,0,0,0,103,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,200,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FixedSequence_expert_DiscreteDBN_m0
3,0,0,0,11,179,0,0,0,7,0,0,0,0,0,0,0,24,0,188,0,0,0,0,0,0,0,0,0,25,174,241,89,0,0,1,0,4,0,0,1,0,0,0,0,46,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandom_agent_DiscreteDBN_m0
4,0,0,0,12,215,0,0,0,1,0,0,0,0,0,0,0,16,0,164,0,0,0,0,0,0,0,0,0,22,231,206,119,0,0,1,0,3,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandom_expert_DiscreteDBN_m0
36,0,0,0,35,180,0,0,36,5,0,0,0,0,0,0,0,36,0,179,36,1,0,0,0,0,0,0,0,34,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,WallFollower_agent_DiscreteDBN_m0
36,0,0,0,35,180,0,0,36,1,0,0,0,0,0,0,0,36,0,179,36,1,0,0,0,0,0,0,0,34,179,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,WallFollower_expert_DiscreteDBN_m0
34,0,0,0,39,312,0,0,2,1,0,0,0,0,0,0,0,4,0,166,0,0,0,0,0,0,0,0,0,14,141,190,69,2,0,2,0,5,0,0,3,0,0,0,0,6,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Random_agent_DiscreteDBN_m0
31,0,0,0,43,134,0,0,0,2,0,0,0,0,0,0,0,5,0,249,0,0,0,0,0,0,0,0,0,33,131,266,51,0,0,1,0,6,0,0,7,0,0,0,0,29,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Random_expert_DiscreteDBN_m0
35,0,0,0,36,198,0,0,0,2,0,0,0,0,0,0,0,33,0,220,0,0,0,0,0,0,0,0,0,35,201,223,6,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,SmartStraightLine_agent_DiscreteDBN_m0
40,0,0,0,41,264,0,0,0,1,0,0,0,0,0,0,0,29,0,216,0,0,0,0,0,0,0,0,0,31,137,229,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,SmartStraightLine_expert_DiscreteDBN_m0
125,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,598,0,83,0,0,0,0,0,0,0,0,0,3,39,62,27,0,0,1,0,3,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandomExplorer_agent_DiscreteDBN_m0
8,0,0,0,39,180,0,0,0,1,0,0,0,0,0,0,0,7,0,162,0,0,0,0,0,0,0,0,0,25,224,230,113,0,0,1,0,3,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandomExplorer_expert_DiscreteDBN_m0
11,0,0,0,16,160,0,0,0,0,0,0,0,0,0,0,0,2,0,102,0,0,0,0,0,0,0,0,0,0,78,75,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,1,27,40,0,0,0,0,0,0,0,ZigZag_agent_DiscreteDBN_m1
8,0,0,0,4,95,0,4,0,0,0,0,0,0,0,0,0,10,0,107,0,1,0,0,0,0,0,0,0,4,106,95,529,1,2,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,10,12,1,0,0,0,0,0,0,ZigZag_expert_DiscreteDBN_m1
0,0,0,0,246,114,0,4,1,0,0,0,0,0,0,0,0,0,0,60,0,2,0,0,0,0,0,0,0,0,93,149,73,0,4,0,0,0,0,0,0,0,0,0,0,44,158,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,FixedSequence_agent_DiscreteDBN_m1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FixedSequence_expert_DiscreteDBN_m1
6,0,0,0,1,44,0,0,0,1,0,0,0,0,0,0,0,2,0,113,0,0,0,0,0,0,0,0,0,1,78,154,585,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,SmartRandom_agent_DiscreteDBN_m1
3,0,0,0,14,108,0,4,0,0,0,0,0,0,0,0,0,3,0,131,0,0,0,0,0,0,0,0,0,12,98,104,515,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,SmartRandom_expert_DiscreteDBN_m1
22,0,0,0,23,155,0,0,22,0,0,0,0,0,0,0,0,23,0,248,0,22,0,0,0,0,0,0,0,22,161,247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,5,0,0,0,0,0,0,0,0,WallFollower_agent_DiscreteDBN_m1
22,0,0,0,23,155,0,0,22,0,0,0,0,0,0,0,0,23,0,248,0,22,0,0,0,0,0,0,0,22,161,247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,5,0,0,0,0,0,0,0,0,WallFollower_expert_DiscreteDBN_m1
4,0,0,0,0,83,0,10,0,0,0,0,0,0,0,0,0,19,0,161,0,0,0,0,0,0,0,0,0,0,79,49,526,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,4,0,10,3,3,0,0,0,0,0,0,Random_agent_DiscreteDBN_m1
19,0,0,0,0,62,0,63,0,0,0,0,0,0,0,0,0,0,0,116,0,16,0,0,0,0,0,0,0,0,51,43,479,10,69,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,42,9,7,0,0,0,0,0,0,Random_expert_DiscreteDBN_m1
21,0,0,0,24,214,0,4,0,0,0,0,0,0,0,0,0,19,0,184,0,0,0,0,0,0,0,0,0,24,187,287,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,13,1,0,0,0,0,0,0,SmartStraightLine_agent_DiscreteDBN_m1
25,0,0,0,25,243,0,4,0,0,0,0,0,0,0,0,0,18,0,235,0,1,0,0,0,0,0,0,0,20,136,270,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,SmartStraightLine_expert_DiscreteDBN_m1
1,0,0,0,0,871,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,19,11,70,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,SmartRandomExplorer_agent_DiscreteDBN_m1
18,0,0,0,26,155,0,0,0,0,0,0,0,0,0,0,0,9,0,177,0,0,0,0,0,0,0,0,0,1,72,172,359,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,SmartRandomExplorer_expert_DiscreteDBN_m1
15,0,0,0,19,281,0,0,0,2,0,0,0,0,0,0,0,12,165,63,0,0,1,0,0,3,0,0,0,17,229,62,124,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZigZag_agent_DiscreteDBN_m2
14,0,0,0,28,281,1,3,0,1,0,0,0,0,0,0,0,14,116,57,0,1,0,0,0,0,0,0,0,28,281,56,111,0,2,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZigZag_expert_DiscreteDBN_m2
0,0,0,0,0,259,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,319,0,41,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FixedSequence_agent_DiscreteDBN_m2
0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FixedSequence_expert_DiscreteDBN_m2
5,0,0,0,2,154,1,1,0,0,0,0,0,0,0,0,0,28,107,134,0,0,0,0,0,0,0,0,0,30,231,160,143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandom_agent_DiscreteDBN_m2
14,0,0,0,5,190,1,1,0,0,0,0,0,0,0,0,0,8,166,172,0,0,0,0,0,0,0,0,0,5,205,126,104,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandom_expert_DiscreteDBN_m2
1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,494,0,1,1,0,0,0,0,0,0,0,0,6,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WallFollower_agent_DiscreteDBN_m2
1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,494,0,1,1,0,0,0,0,0,0,0,0,6,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WallFollower_expert_DiscreteDBN_m2
20,0,0,0,21,222,1,14,2,0,0,0,0,0,0,0,0,6,143,103,0,13,0,0,0,0,0,0,0,10,217,133,80,0,3,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Random_agent_DiscreteDBN_m2
0,0,0,0,12,115,3,20,0,0,0,0,0,0,0,0,0,37,89,182,0,0,0,0,0,0,0,0,0,10,117,205,48,0,14,0,0,0,0,0,0,0,0,0,0,68,26,48,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Random_expert_DiscreteDBN_m2
30,0,0,0,33,185,0,0,3,1,0,0,0,0,0,0,0,35,268,57,0,0,1,0,0,3,0,0,0,41,256,78,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartStraightLine_agent_DiscreteDBN_m2
33,0,0,0,32,146,1,3,0,0,0,0,0,0,0,0,0,38,328,83,0,1,0,0,0,0,0,0,0,38,211,81,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartStraightLine_expert_DiscreteDBN_m2
0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandomExplorer_agent_DiscreteDBN_m2
9,0,0,0,34,212,0,0,0,0,0,0,0,0,0,0,0,11,144,98,0,0,1,0,0,3,0,0,0,18,192,162,112,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandomExplorer_expert_DiscreteDBN_m2
25,0,10,213,23,109,0,0,0,1,12,0,0,0,0,0,0,22,88,28,0,0,10,0,0,46,10,0,0,31,258,56,21,0,0,0,0,5,21,0,1,0,0,0,0,2,0,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZigZag_agent_DiscreteDBN_m3
1,0,1,196,49,101,0,0,1,0,1,0,0,0,0,0,0,97,0,98,0,0,1,0,0,3,0,1,0,49,396,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZigZag_expert_DiscreteDBN_m3
2,11,118,6,3,188,3,0,1,0,135,0,0,0,0,0,0,2,91,2,0,0,2,0,0,87,55,0,0,1,163,10,49,0,0,0,0,0,49,0,6,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FixedSequence_agent_DiscreteDBN_m3
0,0,0,0,0,101,0,0,0,0,103,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FixedSequence_expert_DiscreteDBN_m3
21,0,4,203,40,147,0,0,0,1,1,0,0,0,0,0,0,45,162,76,0,0,2,0,0,6,1,0,0,10,221,29,26,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandom_agent_DiscreteDBN_m3
29,0,0,30,14,194,0,0,0,0,1,0,1,0,0,0,0,38,134,75,0,0,1,0,0,3,0,0,0,71,201,135,68,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandom_expert_DiscreteDBN_m3
0,0,29,0,0,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,478,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WallFollower_agent_DiscreteDBN_m3
0,0,1,493,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,1,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WallFollower_expert_DiscreteDBN_m3
7,0,18,0,12,195,0,0,2,8,9,0,0,0,0,0,0,56,77,154,0,0,5,0,0,22,5,0,0,42,112,140,103,0,0,1,0,15,1,0,3,0,0,0,0,8,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Random_agent_DiscreteDBN_m3
33,0,0,17,23,227,0,0,0,27,9,0,0,0,0,0,0,47,115,121,3,0,2,0,0,28,5,0,0,12,180,52,55,0,0,1,0,21,0,0,1,0,0,0,0,13,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Random_expert_DiscreteDBN_m3
30,0,5,152,29,159,0,0,0,1,1,0,0,0,0,0,0,32,272,75,0,0,2,0,0,6,4,0,0,36,125,66,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartStraightLine_agent_DiscreteDBN_m3
34,0,0,62,36,186,0,0,0,0,1,0,0,0,0,0,0,35,313,76,0,0,1,0,0,3,1,0,0,36,125,85,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartStraightLine_expert_DiscreteDBN_m3
648,0,10,13,0,80,0,0,0,1,1,0,0,0,0,0,0,16,4,60,0,0,2,0,0,6,1,0,0,15,64,31,43,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandomExplorer_agent_DiscreteDBN_m3
32,0,0,23,48,193,0,0,0,1,1,0,1,0,1,0,0,49,178,102,0,0,1,0,0,3,0,0,0,42,145,116,58,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmartRandomExplorer_expert_DiscreteDBN_m3
14,0,0,0,15,244,0,0,0,2,19,0,0,0,0,0,0,25,109,65,0,0,1,0,0,3,0,0,0,28,248,63,64,0,0,0,0,1,26,0,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,38,0,0,0,0,0,0,0,ZigZag_agent_DiscreteDBN_m4
29,0,0,0,14,258,0,0,1,1,30,0,0,0,0,0,0,28,109,56,1,0,1,0,0,3,0,0,0,14,256,56,57,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,ZigZag_expert_DiscreteDBN_m4
9,0,0,0,1,236,1,0,1,0,45,0,0,0,0,0,0,21,219,28,0,1,0,0,0,0,0,0,0,39,218,37,55,0,1,0,0,0,15,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,7,0,0,0,0,0,0,0,20,8,31,0,0,0,0,0,0,0,FixedSequence_agent_DiscreteDBN_m4
0,0,0,0,0,101,0,0,0,0,103,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FixedSequence_expert_DiscreteDBN_m4
